id,bank_account_id,transaction_date,description,amount,type,balance_after,matched_gltran_id,created_by,created_at,modified_by,modified_at
280f01d6cbae48c7abd4966210a7cc49,6bf415c4987047d4a6b0dfb917f0a048,2025-05-15,Recent school notice himself responsibility manager.,4017.87,Credit,52682.58,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
e10f0c6d84864803ab0ba8b8bff7a4cd,6bf415c4987047d4a6b0dfb917f0a048,2025-05-14,Part maintain set left day interest.,3915.6,Credit,56598.18,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
c0ee55d21cc1467b936f8b1bd24e3de3,6bf415c4987047d4a6b0dfb917f0a048,2025-03-21,True hope career still ok garden.,1488.14,Credit,58086.32,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
f9cc709bc5334844bcc9516da90cbd10,6bf415c4987047d4a6b0dfb917f0a048,2025-04-26,Range matter street rate.,-2098.11,Debit,55988.21,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
699e92fae9df458abf230fc26ad22fee,6bf415c4987047d4a6b0dfb917f0a048,2025-01-18,Final power military father old.,-2034.69,Debit,53953.52,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
d78dd2efb8dc4a21aa3807e52918802e,0b7f944e96dc4197af860535227cc128,2025-03-31,As general husband main relate.,3726.15,Credit,53726.15,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
c4f30a7028d84de0aec5fa4910054586,0b7f944e96dc4197af860535227cc128,2024-12-19,Lay traditional central not despite leader.,-3446.99,Debit,50279.16,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
cbab92437263473c94ce49ba24b662db,0b7f944e96dc4197af860535227cc128,2024-12-13,Pick life worker staff think last.,-4691.83,Debit,45587.33,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
543f8f8c1e4b4ebfacde632ba29ff914,0b7f944e96dc4197af860535227cc128,2025-03-06,People within cut because company.,-2204.89,Debit,43382.44,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
8420acd1f35a4a86933ebdeeaa3c9ed8,0b7f944e96dc4197af860535227cc128,2025-01-06,Bad line door town form.,-4926.77,Debit,38455.67,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
45475c5c480546cb85d56418699f64b0,0b7f944e96dc4197af860535227cc128,2025-02-23,Above recognize financial spend wish.,-1923.5,Debit,36532.17,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
6069498c6e8e4589916ac7c6f11aa026,0b7f944e96dc4197af860535227cc128,2025-05-16,Future product successful recent ground policy trial player.,-1489.63,Debit,35042.54,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
9f4897ccff8e4172a511b7dc2ac19e3b,0b7f944e96dc4197af860535227cc128,2025-01-28,Chair degree draw simply.,-3819.85,Debit,31222.69,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
55008123d6914189b82ee0281a770ce7,0b7f944e96dc4197af860535227cc128,2025-05-23,Ready black break prevent miss maintain decision.,-742.03,Debit,30480.66,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
b3141b1ad5d347068fc5ee2ba039e21c,0b7f944e96dc4197af860535227cc128,2025-02-22,Third six fine lawyer alone.,4798.75,Credit,35279.41,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
511763a12ed646d99148360eac4e247d,a817676cf377463db2a227c80bc972b6,2025-06-06,Debate simple matter buy.,4896.93,Credit,54896.93,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
ce37096f956b450cae1df9e039b86f6c,a817676cf377463db2a227c80bc972b6,2025-01-12,Well PM treatment.,1126.89,Credit,56023.82,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
d58d73da08f045e885432277ade52ae1,a817676cf377463db2a227c80bc972b6,2025-03-21,Simple oil act dream.,-2149.93,Debit,53873.89,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
5e4c975c8bad4ff0a38c3d18b1414540,a817676cf377463db2a227c80bc972b6,2025-04-20,Address nice politics spend federal agency.,-50.07,Debit,53823.82,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
53f6132f1d5747ca942374e88eab417f,a817676cf377463db2a227c80bc972b6,2025-01-01,Wait cost support.,1209.97,Credit,55033.79,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
0543a5fcd5374461ace69494f7ee7978,a817676cf377463db2a227c80bc972b6,2025-04-20,Range to prove.,2066.81,Credit,57100.6,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
83fc9f05d5984659a32e91db098150b5,a817676cf377463db2a227c80bc972b6,2025-03-19,Capital happy event fact.,-325.42,Debit,56775.18,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
407968159aa64df69b771e820431e621,a817676cf377463db2a227c80bc972b6,2024-12-28,Occur medical baby all conference today style general.,-1889.54,Debit,54885.64,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
a28235221bbc4182a3e31f63268f76c8,a817676cf377463db2a227c80bc972b6,2025-03-17,Role amount impact board leave four.,-3657.65,Debit,51227.99,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
1d1868085dea4283b583e4686625655e,a817676cf377463db2a227c80bc972b6,2024-12-15,There adult believe specific.,4901.18,Credit,56129.17,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
126d5c1505194e25ad4b8d1881309925,c5e81ba50fc84bf89ef18b1e60467f8b,2025-05-25,Knowledge fight surface before threat involve provide.,1334.38,Credit,51334.38,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
8762f3bb79264a49bf7dc83721c6e887,c5e81ba50fc84bf89ef18b1e60467f8b,2025-04-24,Shoulder rock first feeling.,85.71,Credit,51420.09,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
7fb0a093e5cb44fc9ac1c4676220bff2,c5e81ba50fc84bf89ef18b1e60467f8b,2025-05-20,First wonder issue meeting remain.,-1144.56,Debit,50275.53,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
3961ef1ebd8042c7a8ee4723ded03cf5,c5e81ba50fc84bf89ef18b1e60467f8b,2025-05-21,Major create notice ahead.,1673.97,Credit,51949.5,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
8c63246748c94af985f1a5dba189301d,c5e81ba50fc84bf89ef18b1e60467f8b,2025-04-18,Tree station him dark hear.,-4728.39,Debit,47221.11,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
16923a862a6e46d89abc7875efaa481b,c5e81ba50fc84bf89ef18b1e60467f8b,2025-03-19,Buy skill we central war perhaps interview.,-1816.94,Debit,45404.17,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
d71b76d3e8d84db7846650f6820870b8,c5e81ba50fc84bf89ef18b1e60467f8b,2025-04-23,Left example successful save blue keep.,1165.03,Credit,46569.2,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
1554cf20e29f4b0896c9331e9edebe46,c5e81ba50fc84bf89ef18b1e60467f8b,2025-01-08,Maybe yard prevent opportunity receive large fund or.,2493.49,Credit,49062.69,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
b883bb57a4bc47039274321f0dd1dbc6,c5e81ba50fc84bf89ef18b1e60467f8b,2025-05-30,Shoulder information front year kind board.,4900.77,Credit,53963.46,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
6445d9b28c0b44408a727174452034cf,c5e81ba50fc84bf89ef18b1e60467f8b,2025-04-25,Bad case something great let.,1341.73,Credit,55305.19,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
f217477ee24243dfac7b559e096fa563,7e49038ead91463583acb7c12931bd64,2025-03-03,Modern impact media report.,-2581.38,Debit,47418.62,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
99e6c197504e40cebe7ff3b5979b14f4,7e49038ead91463583acb7c12931bd64,2025-02-18,Several force yes about even spring.,2111.25,Credit,49529.87,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
85393343bbbe4a87974d993df0269d1a,7e49038ead91463583acb7c12931bd64,2025-02-20,Tend recent rich four crime scene night.,830.86,Credit,50360.73,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
7a2e99e34fe24fb589025de4041e216b,7e49038ead91463583acb7c12931bd64,2025-04-27,Hour hope his themselves account high thank.,999.48,Credit,51360.21,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
e90048a2391c4b8a93705e790ed90a52,7e49038ead91463583acb7c12931bd64,2025-04-10,Sing offer around.,698.47,Credit,52058.68,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
2a3a937de8f84053a1ac810896438c30,7e49038ead91463583acb7c12931bd64,2025-03-02,Either than off authority.,-2682.87,Debit,49375.81,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
5fb2106d99d041169d58275ae37fece8,7e49038ead91463583acb7c12931bd64,2025-04-05,Help generation daughter.,-4067.29,Debit,45308.52,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
b30fa58e2ea04cce97d9709f05266622,7e49038ead91463583acb7c12931bd64,2025-05-23,Themselves cultural him business control individual.,-4071.35,Debit,41237.17,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
c5e8d14564374401bbdbdee8a6e6317b,7e49038ead91463583acb7c12931bd64,2025-01-21,Like well authority enjoy player then subject.,1251.13,Credit,42488.3,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
272499404055402fad4f13cfee776a4b,7e49038ead91463583acb7c12931bd64,2025-04-20,Knowledge mind day evening.,2824.36,Credit,45312.66,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
74545e00fb9549a5baeadde4fcb86e05,e52c45759964471d931f3197b4ce1c74,2025-06-04,Future part apply put head everybody phone.,1088.3,Credit,51088.3,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
7ac2526b641542a3b3fccf44b8554dc9,e52c45759964471d931f3197b4ce1c74,2025-04-10,Off national law go long institution system.,3357.75,Credit,54446.05,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
7f499e48a1864d26b1babff1f38e38ca,e52c45759964471d931f3197b4ce1c74,2025-03-22,From you build why wall medical religious.,2834.42,Credit,57280.47,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
739619553d98485cae5e7a81f42d1111,e52c45759964471d931f3197b4ce1c74,2024-12-23,One health all small admit serious.,-3731.83,Debit,53548.64,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
fbe1b1d63a8e4a58ab341e350b78d2ef,e52c45759964471d931f3197b4ce1c74,2025-05-01,Even everything interview baby cold affect.,1309.26,Credit,54857.9,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
602c1e460294446199fb556ca10564af,e52c45759964471d931f3197b4ce1c74,2025-03-04,Phone network mean attorney many water.,-2059.44,Debit,52798.46,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
dd7e9c0dfba249079a39e0b0c75b4241,e52c45759964471d931f3197b4ce1c74,2025-04-24,Thousand the ok how sound operation hospital.,-753.6,Debit,52044.86,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
889b6222debc46f69effaff7daf9f2ff,e52c45759964471d931f3197b4ce1c74,2025-04-21,Use grow happen know.,123.87,Credit,52168.73,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
748324edb2dc41e0b6e5290609aa04e6,e52c45759964471d931f3197b4ce1c74,2025-04-21,Serve debate left send pass back effect.,-2298.41,Debit,49870.32,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
6ea6d700d7aa412899fc61118048897d,e52c45759964471d931f3197b4ce1c74,2025-03-24,Forget memory here again others easy reduce.,-2984.28,Debit,46886.04,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
6951c95d7b2f4b458978bacee8deb303,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-01-22,Offer him leave ground region recently me.,1745.46,Credit,51745.46,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
b03d0cd6de89465797578f1656de193d,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-04-09,Building meet keep and.,1045.08,Credit,52790.54,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
f381f33eb8244fdcbb29920eb57b61f0,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-02-08,So large region growth article son the.,-2426.46,Debit,50364.08,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
93877f68da5349fc930a59b8944b3eb1,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-01-25,Bring than music third indicate put leg.,-1290.73,Debit,49073.35,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
dc62fd24efd24acf9d8309b71c2c505d,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-01-03,Day company reduce.,-1187.51,Debit,47885.84,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
b1662326559f41fd9eca68f318aa4c7c,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-05-30,Send believe traditional.,-2455.98,Debit,45429.86,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
c8c962a90aad4896a47c39d81c7abefa,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-03-08,Be check response write.,77.3,Credit,45507.16,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
e657c7281da34246b7ca1412ab0732f0,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-04-25,Rest arm not hard so.,3119.35,Credit,48626.51,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
8b94054be52c430da70233095d3a4434,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-01-16,Mouth like need because TV.,-2157.21,Debit,46469.3,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
c2ecd322b34e45b1bda726aeafc5a334,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-01-01,Stage need arm fly occur present animal.,-3234.05,Debit,43235.25,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
d0748395b3124e038aa124250e9bf638,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-01-18,Ahead difficult long.,4447.14,Credit,54447.14,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
c1bb12cb220d478596a37be4eecccbf1,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-06-03,Improve myself specific into.,-1702.31,Debit,52744.83,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
0a1334b8fb874fd3bebfbc79085dc472,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-04-17,Research radio thought manager toward.,-502.33,Debit,52242.5,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
e6c7e8a50b7d4e3ebe99fe41608a7452,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-06-03,Once manager inside huge Republican business.,-1599.74,Debit,50642.76,,system,2025-06-08 17:17:13.620533,system,2025-06-08 17:17:13.620533
9bf6dd98b11b49f98f30080d40cc1522,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-03-12,Television pattern nice century.,776.18,Credit,51418.94,,system,2025-06-08 17:17:13.620533,system,2025-06-08 17:17:13.620533
cb7f503da3dc48aaa879c3142734fe2b,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-01-16,Administration suggest rock guess professor image say.,-3369.11,Debit,48049.83,,system,2025-06-08 17:17:13.620533,system,2025-06-08 17:17:13.620533
637be2840fec4f9bb103e48e514ed653,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-01-26,Government provide week stop enjoy every Mrs.,1336.02,Credit,49385.85,,system,2025-06-08 17:17:13.620533,system,2025-06-08 17:17:13.620533
6799682c29234a78976a838cee1bf332,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-03-05,Tv back go environment stay.,3069.61,Credit,52455.46,,system,2025-06-08 17:17:13.620533,system,2025-06-08 17:17:13.620533
586e21f68f2a4652985c314bd593b47f,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-02-06,Company place share share represent.,1087.79,Credit,53543.25,,system,2025-06-08 17:17:13.620533,system,2025-06-08 17:17:13.620533
88966f2b01444b1a97906fea25dba4ec,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-06-06,Baby say similar follow other.,3435.28,Credit,56978.53,,system,2025-06-08 17:17:13.620533,system,2025-06-08 17:17:13.620533
a7066f3b43b0456c8ee2c043ba61c30f,ae68d206937b41b195701a98597b61f3,2025-02-19,Still party most of hot sense cover.,-2512.61,Debit,47487.39,,system,2025-06-08 17:17:13.620533,system,2025-06-08 17:17:13.620533
621445c56f324638b46e3e3f0fe515f4,ae68d206937b41b195701a98597b61f3,2025-01-05,Fast senior no compare.,3066.69,Credit,50554.08,,system,2025-06-08 17:17:13.620533,system,2025-06-08 17:17:13.620533
f8f3f73188e54c718be4ab658b4a449c,ae68d206937b41b195701a98597b61f3,2025-02-20,Specific every financial mother end.,3736.25,Credit,54290.33,,system,2025-06-08 17:17:13.620533,system,2025-06-08 17:17:13.620533
7425820433c64d629c52efd1bff87a88,ae68d206937b41b195701a98597b61f3,2025-04-16,Economic ground economic describe.,-2166.21,Debit,52124.12,,system,2025-06-08 17:17:13.620533,system,2025-06-08 17:17:13.620533
d9045e136fec49108a60620ffeaeca67,ae68d206937b41b195701a98597b61f3,2025-05-15,Other well money card catch.,-1772.84,Debit,50351.28,,system,2025-06-08 17:17:13.620533,system,2025-06-08 17:17:13.620533
76b92e9a54ae4a719d424b1b26a4c7d2,ae68d206937b41b195701a98597b61f3,2025-02-08,Mrs read pretty window stay.,3395.07,Credit,53746.35,,system,2025-06-08 17:17:13.620533,system,2025-06-08 17:17:13.620533
6e234ffdc36a44f4b0828a0b187c49b6,ae68d206937b41b195701a98597b61f3,2025-05-28,Control while chair front save another.,-951.42,Debit,52794.93,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
9586c53c11b54b5da8a28e409579c62d,ae68d206937b41b195701a98597b61f3,2025-05-08,Paper past happy control.,-2413.86,Debit,50381.07,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
9640d3bd5e60453abc13f914c6522685,ae68d206937b41b195701a98597b61f3,2025-01-26,Politics situation military measure member.,3025.68,Credit,53406.75,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
3df3966855cb45bb8ee54360663267a6,ae68d206937b41b195701a98597b61f3,2025-05-30,Name economic summer official present authority mouth.,-2985.91,Debit,50420.84,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
5c2698ba56614940a900053ea18ae32f,23ad79cf60ac441b92e81665cdab2f7a,2025-01-09,Meeting four story.,2620.22,Credit,52620.22,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
41fb1621b54845478f568ad669ef0086,23ad79cf60ac441b92e81665cdab2f7a,2025-05-05,Feeling understand understand language agree.,-1597.77,Debit,51022.45,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
ab95ea6cbd2f4447b5b2f8de6cb7a3ae,23ad79cf60ac441b92e81665cdab2f7a,2025-02-12,Prepare number feeling.,504.79,Credit,51527.24,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
50503c2d59e34800b6270f41263b3c9f,23ad79cf60ac441b92e81665cdab2f7a,2025-03-30,Natural trade vote purpose side guess and better.,-2877.33,Debit,48649.91,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
64010512609840b789d7937c8c23b95e,23ad79cf60ac441b92e81665cdab2f7a,2025-01-03,Family near whose everyone.,4859.55,Credit,53509.46,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
4af4e6a2a4684c10941ea221e4a14026,23ad79cf60ac441b92e81665cdab2f7a,2024-12-20,Assume will above story oil investment our.,1450.56,Credit,54960.02,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
269ce4b97b7e4cc5b7c124cecb62381a,23ad79cf60ac441b92e81665cdab2f7a,2025-02-17,Everyone tough first.,-1227.09,Debit,53732.93,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
f6229ce1dc424c6eadbbf5c9f77fa90e,23ad79cf60ac441b92e81665cdab2f7a,2025-01-09,Let month style fast culture stop.,-703.01,Debit,53029.92,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
b6d73b2ee0554678bfe83174619cc252,23ad79cf60ac441b92e81665cdab2f7a,2025-01-11,Force religious form television bank reason address.,388.94,Credit,53418.86,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
45d0e34c8796478eaf7406ce1e316ec8,23ad79cf60ac441b92e81665cdab2f7a,2025-06-04,Four politics purpose piece whom.,-2417.86,Debit,51001.0,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
797e8850e4324e8a8dd987402ddaa07e,f705315ef39b4f1aa2837cd26bf3409c,2025-05-12,Region politics actually cover.,-914.17,Debit,49085.83,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
ebc65d2eff404e9b9ad7c8f1631429eb,f705315ef39b4f1aa2837cd26bf3409c,2024-12-26,Serve require knowledge explain.,-424.24,Debit,48661.59,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
86025451bd5f47eaac48a42e3dc60980,f705315ef39b4f1aa2837cd26bf3409c,2025-02-18,Near place agreement able.,-4777.51,Debit,43884.08,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
40ca2919fdd84fb5bb806ddd4b654d9e,f705315ef39b4f1aa2837cd26bf3409c,2025-05-18,Lawyer usually able central.,842.42,Credit,44726.5,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
e21c119710934375851dab03717b5ae7,f705315ef39b4f1aa2837cd26bf3409c,2024-12-31,Wear course social note.,3462.79,Credit,48189.29,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
aa823cc31b80472096e1b28431aaee68,f705315ef39b4f1aa2837cd26bf3409c,2025-05-18,May speech life.,-596.85,Debit,47592.44,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
b913f02058364260b8921b63d647a3f4,f705315ef39b4f1aa2837cd26bf3409c,2025-04-14,Executive loss science doctor claim.,-4192.06,Debit,43400.38,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
4ca774e3c2634dea82ee51f11077e226,f705315ef39b4f1aa2837cd26bf3409c,2025-04-03,Turn manager laugh away thousand dream.,2984.21,Credit,46384.59,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
1a6bb9cd6ae543b2b979b569227c080b,f705315ef39b4f1aa2837cd26bf3409c,2025-02-14,Nature a high follow town thing.,2961.18,Credit,49345.77,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
822181bc4725480899d2816b5ff74b87,f705315ef39b4f1aa2837cd26bf3409c,2025-02-28,Themselves agreement key card card.,-3973.71,Debit,45372.06,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
5f7e5b88649347149199e89b4f715103,d13dd7940a1940d289efd256e6052eed,2025-03-09,Road along child green body final who four.,-195.66,Debit,49804.34,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
5c89970b59104a3abd1e857d8e60b081,d13dd7940a1940d289efd256e6052eed,2025-03-17,Pattern not reveal act here father.,-811.69,Debit,48992.65,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
289655ac43a949ac8ced8ba26c4bff14,d13dd7940a1940d289efd256e6052eed,2025-03-14,Which their southern say road skill seven.,-4999.48,Debit,43993.17,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
eb82699482bc4e77baa6ec77395a0c01,d13dd7940a1940d289efd256e6052eed,2025-01-30,Tonight claim social soldier.,-4234.26,Debit,39758.91,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
b5da3eee63064128a42df06a0f2ff7f0,d13dd7940a1940d289efd256e6052eed,2025-06-03,Play service ten.,-776.23,Debit,38982.68,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
6e059554c6e0458ea37dfb42b3c0b1cc,d13dd7940a1940d289efd256e6052eed,2025-03-02,Current cell herself reality.,1862.25,Credit,40844.93,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
254ad47f25034b4781a0245797da106e,d13dd7940a1940d289efd256e6052eed,2025-03-26,Piece water network stage cost continue fine people.,-86.05,Debit,40758.88,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
ef6aa8a3015c4848a70aea2bb19f9ffc,d13dd7940a1940d289efd256e6052eed,2024-12-16,Chance law offer government agency level family game.,-2392.41,Debit,38366.47,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
673adfcdc7f041b79d6721460b2f9c8d,d13dd7940a1940d289efd256e6052eed,2025-03-28,Debate case describe right.,-3192.98,Debit,35173.49,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
754c875487b84c2897180c24574c0e74,d13dd7940a1940d289efd256e6052eed,2025-03-06,Believe TV attack might nature.,1942.94,Credit,37116.43,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
283c79feda254326b6df60a3bea93af8,2a2007ca07aa4a85a9983e93a944ad67,2024-12-27,Information value him stage.,1106.96,Credit,51106.96,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
f1e475244f5f4d41a64a5e20d1e475f0,2a2007ca07aa4a85a9983e93a944ad67,2025-01-12,Sing man moment prove drop.,4833.83,Credit,55940.79,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
5fe366af2b94431585ae63a559555e15,2a2007ca07aa4a85a9983e93a944ad67,2025-06-04,Per fear office from after parent suffer.,171.23,Credit,56112.02,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
efae6b641c204b8b811922fe4835d776,2a2007ca07aa4a85a9983e93a944ad67,2025-03-29,Movie bed system crime.,3829.43,Credit,59941.45,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
9ffd00db52f4495a8b4d4e624c5e159c,2a2007ca07aa4a85a9983e93a944ad67,2025-06-04,Sort themselves beyond discover season eat.,-1757.95,Debit,58183.5,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
0bc880828d9542709cf1188354b949c4,2a2007ca07aa4a85a9983e93a944ad67,2025-02-24,Condition attorney quality.,1457.13,Credit,59640.63,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
fb4917c13dba4ce9a5fbdb370c52c2d3,2a2007ca07aa4a85a9983e93a944ad67,2025-01-12,Final hundred several very later stock.,-914.72,Debit,58725.91,,system,2025-06-08 17:17:13.621041,system,2025-06-08 17:17:13.621041
