id,tenant_id,unit_id,property_id,lease_start,lease_end,rent_start_date,deposit_amount,monthly_rent,payment_timing,lease_status,auto_renew,lease_type,late_fee_terms,early_termination_clause,pro_rated_start,escalation_clause,expense_reimbursement_clause,escalation_type,escalation_rate,fixed_rent_commencement,rent_deferral_months,free_rent_months
586b78100b444347abb0949cf73a1e4c,35659bc9101e4c32a15b1274a954b9a4,4ff3e4edc47e4b4389889e42bf0e5be4,c07a607a5f0d4e34877c338e5c207a95,2021-08-09,2022-08-09,2021-09-01,62944.68,20981.56,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,False,Fixed %,0.03,True,0,3
590e847ab1014cf19f6e4a0ce92cd65f,48f6afef47cc446eb1267cc9e573e2c2,1794307803184014bf61fda178b0b070,c07a607a5f0d4e34877c338e5c207a95,2024-07-04,2029-07-03,2024-09-04,58188.54,19396.18,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,False,2,0
3a132045404a451faf36d5fbcf4cc6ce,b40d9c344b874a548e5ed72057711802,76a7820004f34c949b9c427f263715f5,c07a607a5f0d4e34877c338e5c207a95,2023-10-22,2024-10-21,2024-01-01,69685.17,23228.39,In Advance,Terminated,True,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,True,2,0
8903fccb7f804682a5ee138630685207,e5e5f1b2fc1242f0a3401d552671b4de,7b4f2e0673504791ba09de991054e74f,c07a607a5f0d4e34877c338e5c207a95,2022-03-21,2023-03-21,2022-03-21,76611.93,25537.31,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,False,0,0
3a1a1b86b9aa4d9aaaf6567c1b0bbcdd,8a4590ec7de74bc4b361a43eacb4b75b,34bc4282d2774039bea7f817f56edf30,c07a607a5f0d4e34877c338e5c207a95,2021-06-18,2026-06-17,2021-06-18,63311.67,21103.89,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,False,0,0
0113818530fb44f58e1b6955254ae35d,ce0b38cf2471476daa562a80434d01cf,eee7ceaef7254673bf60c1b4fb5dc573,c07a607a5f0d4e34877c338e5c207a95,2024-04-30,2025-04-30,2024-07-01,56655.69,18885.23,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,False,Fixed %,0.03,True,2,3
feecbf7ed91142e69096704a12b2e195,78133687c30946d3b32a1eb316069df5,02d2b1968b3044a1a99c0195652e9bd4,c07a607a5f0d4e34877c338e5c207a95,2025-05-30,2026-05-30,2025-05-30,73498.17,24499.39,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,Fixed %,0.03,False,0,0
9a21bec34ac24be69218e8d48cd61900,823f211dec354e63bbccf2c680afd5ce,31616ad3a248454b9c2628cf0c212509,c07a607a5f0d4e34877c338e5c207a95,2024-12-29,2034-12-27,2024-12-29,65663.85,21887.95,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,False,0,2
551f919560f647b4af909b8dc37effe2,27f41bfa558940a8ade1c0db584767e6,bb2858e3e68b4c729b1b524e86bc5d0d,c07a607a5f0d4e34877c338e5c207a95,2021-12-21,2031-12-19,2021-12-21,67729.77,22576.59,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,False,0,1
6c1e0e50b5fa402bae285eca95283c21,971c07840f084cc48d3efc2a96f77682,c7f46fe5354a4ca88d4792dc5992cbea,c07a607a5f0d4e34877c338e5c207a95,2022-01-07,2025-01-06,2022-02-01,56734.47,18911.49,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,False,CPI,,True,0,2
e8c860e661464ce19bbcab154e2e5526,c13e10218e6d4e6b84aae528dd9e6ef9,bc25dec02a774eebb5af61663d8d1707,c07a607a5f0d4e34877c338e5c207a95,2024-12-21,2025-12-21,2025-01-01,64832.97,21610.99,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,,,True,0,3
5ce7d3f06f484e7a967baac137ff303f,933d969fc46b485b9dd8222b606bfc40,d871569d176142c98695eb353059818d,c07a607a5f0d4e34877c338e5c207a95,2023-12-13,2026-12-12,2024-02-13,69465.99,23155.33,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,Fixed %,0.03,False,2,1
80618006fbb84dd1b8cc4b0e92ae141c,1d5681f6ec5f4fbc94ff3c6557598ae3,ca22e47282224f029c5ce8f63846291a,c07a607a5f0d4e34877c338e5c207a95,2022-02-28,2027-02-27,2022-03-01,62313.0,20771.0,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,,,True,0,3
2fe800b76e184e9eb652e1e7e3413edc,f9e4127364c344b897ab26e9a85dc5c7,a5d2342db1154fee98802d04f1d31ac5,c1ca754d15e2405c8b15f05797349756,2025-01-29,2035-01-27,2025-04-01,57784.71,19261.57,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,,,True,2,3
e07f483ba154448eb74b0622778da438,b8c7c377346148d6a2c03f98846f4a1c,8b2d6244d14f43b2b93c4cbee0db537f,c1ca754d15e2405c8b15f05797349756,2023-04-26,2033-04-23,2023-05-01,75108.96,25036.32,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,True,0,3
b07fb33ed9c44b0bbdbf75c17d92a466,5260f6190ac145e28b6fae17d0cf95c1,0a68ad372674467faa073cc2466a7b5b,c1ca754d15e2405c8b15f05797349756,2025-02-11,2035-02-09,2025-03-01,60229.35,20076.45,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,False,True,,,True,0,2
e6f9486d49c54748897a6047fe2467a9,b56f9099f42d4f4996db6b3372971616,618b4da8976347949fce76efe0b7f562,c1ca754d15e2405c8b15f05797349756,2024-08-29,2029-08-28,2024-10-29,79364.01,26454.67,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,False,2,0
489bb743c20e490da5589a4d579076d4,a3a96506ef824500ae71141ce9790309,3074715fc1c4400bbf3a61b6993f3ebe,c1ca754d15e2405c8b15f05797349756,2024-04-18,2029-04-17,2024-05-01,66501.3,22167.1,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,,,True,0,2
9e23243a21bd43d28f6005cbae557994,5c44f9b4b6a64c88b066371b20d9f762,8f46846920184726899402aeb5395235,c1ca754d15e2405c8b15f05797349756,2022-02-25,2025-02-24,2022-03-01,76592.7,25530.9,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,True,,,True,0,3
3820eb61139d4b93a95cf93fd741adff,c929a378b94d469dac573d633720f74b,eb809b77fdb64724ad86f722005d21e4,c1ca754d15e2405c8b15f05797349756,2023-11-05,2028-11-03,2024-02-01,80738.22,26912.74,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,True,2,1
a607c0f306f54d1c9aff545d113ac180,1836aba35ca44b77913e49072fe1cc9e,8a638c434c8141178288d955bf6eeb07,c1ca754d15e2405c8b15f05797349756,2021-02-06,2024-02-06,2021-03-01,61352.19,20450.73,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,True,0,1
20c6878f70954faca247b37730e0ac80,13841a5b3f4d43318e70fc5f3ec07536,6938996a3b7c4d52881ad4286c9942a2,c1ca754d15e2405c8b15f05797349756,2025-07-07,2030-07-06,2025-08-01,76183.53,25394.51,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,,,True,0,1
c581fd760e4b4b7ab29b5d227360193a,5ed0a2fa9a4d4f8cad9ff2bb2a915e4a,71454b46fa1a43d68605ee5136105f4b,c1ca754d15e2405c8b15f05797349756,2022-03-02,2027-03-01,2022-05-02,67886.73,22628.91,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,False,2,2
dbe96330fd5a48e9910ed0e7ecb633c3,08998da01cc64bf6b65fe383c9cc7fb1,b979e6d037f74cbe8a0ea658bef84098,c1ca754d15e2405c8b15f05797349756,2022-09-04,2027-09-03,2022-10-04,74624.91,24874.97,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,False,1,0
d4e41ddf4430409a86d0dd65230dc60a,8c7772b5daf74914b9eead357f399f99,4f58803ed0df47d999fd85ea3e515735,c1ca754d15e2405c8b15f05797349756,2022-01-24,2023-01-24,2022-02-01,67035.9,22345.3,In Advance,Terminated,True,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,True,0,1
71ec330302f04c728bbe57d5cf90ad57,5c44f9b4b6a64c88b066371b20d9f762,2781cc704ca1419c966c3822df0129a8,c1ca754d15e2405c8b15f05797349756,2023-05-22,2026-05-21,2023-07-01,79814.43,26604.81,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,,,True,1,2
04382e81a11c4e44ba864c30f95abd7f,6694a30a2dd647daa2e964b7a08d2d51,600c9b20813048e2ab93ad8da3f1a0f7,c1ca754d15e2405c8b15f05797349756,2025-07-13,2028-07-12,2025-08-01,68439.0,22813.0,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,True,0,0
f94f5e2175ca4db3b4f6c6dd0c46e4d9,1ea44eca042246eeaf566f4d3bca10b7,95c976a2432a443ab608378e502d62a4,c1ca754d15e2405c8b15f05797349756,2021-01-21,2024-01-21,2021-03-21,65772.33,21924.11,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,False,2,2
d5d40597ee714dd2bb1e04b31bb79068,9b314e6a4038415296f6f58f0969eeeb,7b54c68886c545c084e93404be6bf325,c1ca754d15e2405c8b15f05797349756,2024-05-19,2034-05-17,2024-06-19,64814.61,21604.87,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,False,1,1
5ad2c22f91be41a79f2d7887313bddd7,33addc523e6f475db2004990d4526b3d,21d216d6462c4ee3bb850391f5a13dbd,c1ca754d15e2405c8b15f05797349756,2022-12-26,2025-12-25,2022-12-26,68757.36,22919.12,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,False,0,0
697a33d957094aabad0ec75772664511,1eab2a8ea94c4fbf9e5d54805870a33d,34f277b3da904a03b26f302c2383b5e0,c1ca754d15e2405c8b15f05797349756,2022-10-01,2025-09-30,2022-11-01,57813.54,19271.18,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,False,True,True,Fixed %,0.03,False,1,1
f3e2cfe2dcb44fa0ba8ca9da838b8eba,9563cdbbd77146b3b421948c65063114,bcc81bab8a7e42df999177238a1fd471,3290f732de9d45b9a247babef046a02f,2021-10-19,2026-10-18,2021-12-01,49155.51,16385.17,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,True,1,2
05c5559d77c74f72949f819fe97484bd,6dfa394120524ff1923dd61e1c88c942,539be2e2122f4bbe9d234e2ffeba4142,3290f732de9d45b9a247babef046a02f,2022-12-20,2023-12-20,2023-01-20,48935.82,16311.94,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,False,Fixed %,0.03,False,1,0
383b0366b6d04e8293e91fa1e21e6d5f,6af3eeef94fb4198b94fe71a822489d9,fa3a02556a504983a4d02cb2a124a366,3290f732de9d45b9a247babef046a02f,2023-02-27,2028-02-26,2023-05-01,55025.04,18341.68,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,,,True,2,1
18e3f89365324c6e9b2233bb1dce727e,d36a634924d14b4492de8072d5451aa2,c5070ea226ca4dcea6836cac8a9cdb61,3290f732de9d45b9a247babef046a02f,2021-02-21,2031-02-19,2021-05-01,51512.01,17170.67,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,True,2,3
d394d74e1e5f4126a6ceb43223cb4c89,3c84ead0778347cea4494b6845ae4b98,5aeab3d75d29469c81f16e7341feb94a,3290f732de9d45b9a247babef046a02f,2023-11-04,2026-11-03,2024-01-01,55718.25,18572.75,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,True,1,0
4a18088920174beaa36a79b3f906d099,1c1f9cad09ab4ff68593e95f5d926d9f,5c958320b68f40838b5a6135d0577cfe,3290f732de9d45b9a247babef046a02f,2023-09-20,2028-09-18,2023-09-20,58397.82,19465.94,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,False,0,2
3d36d9b9da2c487db071a6e900607bfa,9d201f4dd16b4254bb8680be07de941f,d3f3ff79ed234663bfe66d781ddbf07e,3290f732de9d45b9a247babef046a02f,2024-08-28,2034-08-26,2024-10-28,56498.97,18832.99,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,False,2,1
1b79d57d5e8f46b39f80820e58122e29,faeb3b39b0dc49378c894a9159f9d81e,b732b384c23f4a2491719c4e0036c552,3290f732de9d45b9a247babef046a02f,2022-10-26,2025-10-25,2022-11-01,55306.92,18435.64,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,,,True,0,2
5c572fd41af449fc938e145c5f498a61,bb97ba52970548ed9fbb63162aa2dc8d,c7b5ebdf501749869e12dee045e519d4,3290f732de9d45b9a247babef046a02f,2022-04-25,2025-04-24,2022-04-25,66502.65,22167.55,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,False,0,3
7bad671b6bd44660b1bb8c7f553f969e,47f96b7a29184330a579a0b653b0088f,74ed92f18d054a65beeb80c3cb33d715,3290f732de9d45b9a247babef046a02f,2023-12-21,2026-12-20,2024-03-01,59053.8,19684.6,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,True,2,0
42d767323d94496288a19a32ee08e534,62f7c67e4cfc4d2f8dd599601b33dc52,8c4eb69bdeb74778aa61c4d1051874e1,4048c193d3314cbb93aba057f43797fa,2022-09-08,2027-09-07,2022-10-01,60583.23,20194.41,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,False,False,CPI,,True,0,0
02b64861fa084db1ab0d25dddf96e8d3,935045408acf4d439a6eb794abb36fbf,14049d0fd50340b888e8f6110deade6c,4048c193d3314cbb93aba057f43797fa,2023-06-27,2028-06-25,2023-08-27,54805.83,18268.61,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,,,False,2,3
998d69ce6cdd48299f369135eadaa49e,50caa8cb111e4d3493bc08c8f892bb21,25d1b7e8cc974d139e7481cd4c2298c2,4048c193d3314cbb93aba057f43797fa,2022-08-13,2023-08-13,2022-08-13,53811.18,17937.06,In Advance,Terminated,True,Commercial,5% after 5 days,2 months rent,True,False,True,,,False,0,1
467558cde2ab427d86e06ef87e7c826e,4ef566ad5ddd44539259439b8aefa12e,b6d54c362f554f2a912a973e2ed37cee,4048c193d3314cbb93aba057f43797fa,2024-01-22,2027-01-21,2024-03-22,70946.07,23648.69,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,False,False,Fixed %,0.03,False,2,0
7f81b623004340e5b0b3057f1c65aa9c,2d276a0a749440a78fa537ee900ad678,ba9f6eb2a3e04989b408d528ca915402,4048c193d3314cbb93aba057f43797fa,2024-05-27,2029-05-26,2024-07-01,75458.64,25152.88,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,True,1,3
a97b4ebfc56e49e190e3ddb14ffa65bb,55f2978ad03247578e19de6b38dda581,fac5ddd56875407b8606edb34cc8155e,4048c193d3314cbb93aba057f43797fa,2024-07-02,2025-07-02,2024-09-01,55212.75,18404.25,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,False,,,True,1,0
17b7c3e5361a4cf1a8ef17b3c8e1731e,5ed0a2fa9a4d4f8cad9ff2bb2a915e4a,593d420468174bd8be6af9d654cd1264,4048c193d3314cbb93aba057f43797fa,2022-08-01,2025-07-31,2022-09-01,69656.19,23218.73,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,False,True,True,Fixed %,0.03,False,1,3
35e5ff3741b046448abfc23d00a1be96,01443ebc3f2c48e0b6c035f069349ea8,7822cb18f5054e2cac4a907f74a9382f,4048c193d3314cbb93aba057f43797fa,2023-12-23,2028-12-21,2024-01-23,58331.19,19443.73,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,False,False,Fixed %,0.03,False,1,1
1488cbaa3c8b4f77996ebd3c3c8cf5f2,80374a98f0504a949962d72ad7348929,d3a369931524426aac4fff09da7a179d,4048c193d3314cbb93aba057f43797fa,2023-05-08,2024-05-07,2023-07-01,68251.17,22750.39,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,False,Fixed %,0.03,True,1,1
633c738f58d74dfd98cc9f2ee9a7f47a,53e9033f01924c1598a70e2ce5a2f1f4,1d53d7e3db494e9e94879f7f2a7bec24,4048c193d3314cbb93aba057f43797fa,2024-03-10,2027-03-10,2024-04-01,76519.71,25506.57,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,True,False,Fixed %,0.03,True,0,3
d0d16c6e53db475c8ebd92119fa572d1,2d98b518f2324555a07947536d9b0a10,78cab03de3b44bb8815adcc7a4a228c3,4048c193d3314cbb93aba057f43797fa,2024-08-09,2027-08-09,2024-09-09,55660.02,18553.34,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,False,1,1
2d5c2174ea9b4ac4911c3b17669f3f98,83cb8e2d54d748358291c086880a7b5f,17b5e04937c04e44a25b9c487754429d,4048c193d3314cbb93aba057f43797fa,2025-01-26,2035-01-24,2025-03-01,75993.15,25331.05,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,True,1,0
04f79c5a9d0f455ca5e7940a6bfc51af,3a234d406f89403e9a6c0cf78a00613f,b51a5cd71a1d4b279507f5784dd97099,4048c193d3314cbb93aba057f43797fa,2020-12-15,2021-12-15,2021-01-01,71106.12,23702.04,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,True,0,0
de0c1869836e4ce5be88db0cef156871,8b073e4f567b430db42cd2d718ace21b,e87d315b8b1d4fb79f9a5b2ec70cb2a8,4048c193d3314cbb93aba057f43797fa,2022-11-17,2027-11-16,2022-11-17,73350.75,24450.25,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,False,0,0
f003a466133d4cce8b5f58faa1da80dc,010bb414d7264c569dd3c61a056ed36a,277d31f5465846969093879b2dec041c,4048c193d3314cbb93aba057f43797fa,2024-12-17,2029-12-16,2024-12-17,66586.98,22195.66,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,False,0,0
91fc78d0c92f446384c4f54436132f97,a7e301a7b7a445939a784e0fbcd5d080,8ad80cb2a1e74baf8f05e28abf2ecc77,4048c193d3314cbb93aba057f43797fa,2023-06-14,2028-06-12,2023-07-01,73309.26,24436.42,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,True,0,1
c6a5351e9cd749ffb51aafe1e6d3d83a,719dca02582942568f2a9fd4c1fe27ba,ed066c4a30e94345bb3e43f232d5806a,4048c193d3314cbb93aba057f43797fa,2025-07-04,2026-07-04,2025-08-04,72404.94,24134.98,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,True,True,,,False,1,0
89da0a5533ce48d0bbf8c6177484739d,47ca40f1665346588089ec93bbfeede7,6ccadb7581f648cc85398d561ad761cb,4048c193d3314cbb93aba057f43797fa,2023-07-28,2024-07-27,2023-09-01,68203.35,22734.45,In Advance,Terminated,True,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,True,1,0
e10d3fcb09394a73bfe17757e063abf1,12ceb6eec6e249d2a8d14dd1c2aeca1c,08f54c2de1694575ba5d8d93c4238d07,4048c193d3314cbb93aba057f43797fa,2021-12-04,2031-12-02,2021-12-04,76761.93,25587.31,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,False,0,2
275aa32458ff4ccebb66d70cffd7689c,5e8981312d654286a7d38cfb029e4e1a,91fd081d3e5b4ca7be8259e40e5b1dc8,4048c193d3314cbb93aba057f43797fa,2024-10-04,2034-10-02,2025-01-01,78282.54,26094.18,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,,,True,2,0
7c1002b3e35345d4bd89bec690357493,9ec41ee3a9f24817b814ff1a8acc56f9,f3a7e494ebd94999b640292b12234390,4048c193d3314cbb93aba057f43797fa,2024-04-28,2027-04-28,2024-04-28,66743.19,22247.73,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,CPI,,False,0,0
9d7575eb7d6d4a108a46ca157333a508,d9a6623f1d4942aeb5e19a0303d06fb7,7c43af9864ee4f568180d82239f80204,4048c193d3314cbb93aba057f43797fa,2023-11-06,2024-11-05,2023-11-06,60840.3,20280.1,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,False,CPI,,False,0,3
90aeceef72484e518141e8bba7534084,376102ec511e4e8badd9cb789604669e,468506d5fcb74819ad8614817c4e8fde,a97f0ac689624571bda25f67f1ba8129,2020-10-20,2030-10-18,2020-10-20,59073.99,19691.33,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,False,0,0
138f478188414b3ebcc69c2037af5452,ed6ae102dfbd4dae865a252df09e137f,f4ed25e294dd494db3f97130a46a42e3,a97f0ac689624571bda25f67f1ba8129,2021-10-09,2024-10-08,2022-01-01,61244.07,20414.69,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,True,2,2
ed30c4e30176466892e84619b53a6338,b4ccb6e2dc06479899049f2e7d4d3774,f1e78d3591b8423fabfa5f835ed5fd76,a97f0ac689624571bda25f67f1ba8129,2023-10-14,2024-10-13,2023-10-14,71614.14,23871.38,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,False,,,False,0,0
a6e1880cd7784a098c7b6b614c7e9d9e,c3227d35e7734aa3ba8b7b974f43a2a3,85cbe558c7eb49c7afb4ef87eee129bf,a97f0ac689624571bda25f67f1ba8129,2020-12-04,2023-12-04,2021-01-04,65616.96,21872.32,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,False,CPI,,False,1,2
d9d7a928a9b246f3bfaf15096ce3bb42,e345f93d499b4e608ab6198f38a20e52,31df0bfebbc744e780f0c1604b3baae3,a97f0ac689624571bda25f67f1ba8129,2021-06-13,2026-06-12,2021-08-13,52644.33,17548.11,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,False,2,2
90b80a46a49a4550a4c0fed6ca409fa9,da6f4f72e29d4537bdf0b33958520082,ed1279965e324cacb4b097137c812adb,f9a6e806e0e34f04889e8c74834e2ef2,2025-04-23,2026-04-23,2025-05-01,72194.97,24064.99,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,True,0,2
4e88615e889d4dba8c96ed3cb093ccc3,4d493c7ad067484995fc071f53c6c5ed,e006eb4ca16b4ab78d741c48028137d6,f9a6e806e0e34f04889e8c74834e2ef2,2025-07-18,2028-07-17,2025-09-18,69330.81,23110.27,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,,,False,2,0
22bab895d9164e99ab582fa4acce0d80,5b9cfb4b557a4d36a69c43aab71cac6d,59fa14acf6284c2786b2cc4046ab03ae,f9a6e806e0e34f04889e8c74834e2ef2,2021-06-03,2024-06-02,2021-07-01,60291.63,20097.21,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,False,,,True,0,2
7637d8b769004f0e9f18af255383d6d2,f32ab74f94b24af08a4e8e7e684638bb,5dded8ac9de146dd986991df9e7c783b,f9a6e806e0e34f04889e8c74834e2ef2,2023-05-08,2026-05-07,2023-06-01,75071.85,25023.95,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,True,0,3
8bb73243025e4a61b854681186335635,373145abaa2140a59d8d98772d52bcf3,80a0f5b239c14079bbc61d3f2bd3c5ef,f9a6e806e0e34f04889e8c74834e2ef2,2020-08-31,2023-08-31,2020-11-01,57112.2,19037.4,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,False,CPI,,True,2,3
d9d33e299e8a44b7b9f2786bba493b80,0789321ae8af459cab96a3a1efa3cc61,8f0078409ac2481487cba11d8ae943d6,f9a6e806e0e34f04889e8c74834e2ef2,2023-01-03,2028-01-02,2023-03-03,57657.78,19219.26,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,False,False,CPI,,False,2,3
824fbdf76a6e45beb4ca952fe42ac09b,44617b86dda84635aacff2c0fe8b08af,60c7b45857ca4fb5aa4c066d8bd39336,f9a6e806e0e34f04889e8c74834e2ef2,2024-01-07,2027-01-06,2024-01-07,54453.66,18151.22,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,False,0,1
322ef59e1bed480fa8bd9d5eaf0d300a,ecff4eebc6d24ec99461d2fe8aa135b2,e06220b8d35a4d788804b81ef84a2a90,f9a6e806e0e34f04889e8c74834e2ef2,2025-07-10,2028-07-09,2025-08-01,78548.64,26182.88,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,True,0,0
c038b99c568743488fc76caa409b2a88,0496bd3ddbd74889a4a540c64c94ad65,1b70815f1d444f7793a9a945135e7141,f9a6e806e0e34f04889e8c74834e2ef2,2024-03-13,2034-03-11,2024-04-01,55387.5,18462.5,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,True,0,3
91af02ada7874ddf8a76c17cd3b679e4,d98460d6a87a4ae3998e41eaee0653d8,ef6dc9abb6c04ab9bd5a295e52aea686,f9a6e806e0e34f04889e8c74834e2ef2,2022-06-02,2025-06-01,2022-06-02,75334.2,25111.4,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,False,0,2
824f9d7ef2ca422bb83bfe25be8f5bdb,df7bd60f1ebb4d8481e5aa1777289ae7,ba396018bcf3444aa858fd49c89d1bbf,f9a6e806e0e34f04889e8c74834e2ef2,2021-08-19,2024-08-18,2021-09-01,63507.51,21169.17,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,False,CPI,,True,0,1
9f0557c4ec7041358286a0f0b39c950b,eb39d965cba442f096f1dcd0e2dcedd8,15f1b9560bee455094e8a9e56906863b,b787cabc72cf4471ab5cf7e7d7220652,2023-08-31,2024-08-30,2023-08-31,57147.33,19049.11,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,False,Fixed %,0.03,False,0,3
664a21777de54c719602556816789c34,608a4e19f4c74046ad5ce61ab4ea7752,69aa17aa32b14c62960c4207754ab7ca,b787cabc72cf4471ab5cf7e7d7220652,2021-07-01,2024-06-30,2021-08-01,57095.97,19031.99,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,False,False,False,Fixed %,0.03,True,0,3
c2447ba53a4345b1939de02f61be5885,da6f49e0166f44cb87fb538d0d54e6a9,fd8896ee2f574510ad7d32458b5e88f1,b787cabc72cf4471ab5cf7e7d7220652,2021-08-02,2022-08-02,2021-08-02,68851.17,22950.39,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,False,Fixed %,0.03,False,0,1
6d84e169e360427ca92f3e4d40680800,166519093c164f299d5b967c345ad18a,298cb22e33194779919f3e7418ba8771,b787cabc72cf4471ab5cf7e7d7220652,2022-03-21,2027-03-20,2022-03-21,57470.01,19156.67,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,False,0,0
