id,property_id,unit_number,floor_number,sq_ft,occupancy_status,last_renovated,last_occupied,last_vacated,created_at,modified_at
176629acce914f0da5f133d77cf8c44d,cab495652c284c9da365f44746442796,01001,1,13333,Occupied,2013-10-26,,2025-06-24,2017-11-21,2017-12-01
5987422dd2a54bd2b5525c72c0a0c188,cab495652c284c9da365f44746442796,01002,1,13333,Occupied,2014-07-28,,2023-07-11,2023-01-12,2025-01-17
ec949dfed8404d0db621130b36c77077,cab495652c284c9da365f44746442796,01003,1,13333,Occupied,2020-10-18,,2022-01-21,2019-08-02,2023-07-18
cafe3b2cfe4e48e88eafa4f7b66c8f59,cab495652c284c9da365f44746442796,01004,1,13333,Vacant,2020-08-28,2022-09-27,,2018-07-06,2021-08-28
7541c2d6ac624e88a05dedc7f2870086,cab495652c284c9da365f44746442796,01005,1,13333,Occupied,2022-10-29,,2024-11-27,2019-05-09,2021-02-17
d8315f4e6fe543c6bf4cdd1c946f599e,cab495652c284c9da365f44746442796,01006,1,13333,Occupied,2013-10-27,,2022-12-27,2017-10-23,2023-02-25
249f6135ff64400b98b9982a85c545bc,8f486bc8858a4648b9ca4827ee74ba99,01001,1,20000,Vacant,2018-04-11,2021-05-11,,2019-07-30,2024-01-29
6fde635c1b5843b1b6ed7363240648af,8f486bc8858a4648b9ca4827ee74ba99,01002,1,20000,Vacant,2016-01-13,2020-08-28,,2023-10-10,2024-11-06
68f283286bb84d71bb97da6d4a5dd1e9,8f486bc8858a4648b9ca4827ee74ba99,01003,1,20000,Vacant,2011-02-22,2023-05-30,,2022-04-16,2024-08-29
67b38c2e93094f0f9daa6eba40345be6,8f486bc8858a4648b9ca4827ee74ba99,01004,1,20000,Occupied,2014-09-10,,2025-04-25,2017-06-17,2019-06-08
ed932150be0a41f6b4d22a28c62ad15d,8f486bc8858a4648b9ca4827ee74ba99,01005,1,20000,Vacant,2023-07-11,2025-04-17,,2016-10-26,2021-01-23
999e8b3bd11d47299257c19dc01bcec2,8f486bc8858a4648b9ca4827ee74ba99,01006,1,20000,Vacant,2016-02-13,2024-03-03,,2021-09-11,2024-03-02
dea2e432057a4b569a9d23754d55498c,8f486bc8858a4648b9ca4827ee74ba99,01007,1,20000,Vacant,2018-07-31,2022-11-05,,2022-02-24,2022-06-13
6bbb68a8d9b84a198047310701bd2cb7,8f486bc8858a4648b9ca4827ee74ba99,01008,1,20000,Vacant,2005-01-09,2020-09-12,,2022-02-18,2022-09-14
155d149cc497463e9d42373129c519a8,8f486bc8858a4648b9ca4827ee74ba99,01009,1,20000,Vacant,2010-08-19,2023-05-30,,2016-07-11,2017-02-13
88f140e22af04d3baad8e0b6952267d5,8f486bc8858a4648b9ca4827ee74ba99,01010,1,20000,Occupied,2004-04-10,,2023-07-01,2023-10-11,2024-08-16
038ea535a4d346cfa260688ef5897d2d,8f486bc8858a4648b9ca4827ee74ba99,01011,1,20000,Vacant,2014-10-21,2024-09-01,,2017-03-23,2019-08-20
642b8bd2b8ee40a5904efc24ad935582,8f486bc8858a4648b9ca4827ee74ba99,01012,1,20000,Occupied,2010-12-28,,2023-04-21,2023-12-22,2024-05-24
ee39a23e2dd84cc49c8abe4ce7b6149b,8f486bc8858a4648b9ca4827ee74ba99,01013,1,20000,Vacant,2021-05-04,2023-07-16,,2016-08-07,2016-12-14
fcd51138a4544aeb8e127c04993429cc,8f486bc8858a4648b9ca4827ee74ba99,01014,1,20000,Vacant,2012-07-18,2024-09-22,,2021-02-18,2021-09-10
aa73939cb6ea403b9960592958ff88ff,8f486bc8858a4648b9ca4827ee74ba99,01015,1,20000,Vacant,2013-01-21,2025-06-17,,2018-03-09,2019-03-30
bed47de0a0844471b7bc9218163b63e1,8f486bc8858a4648b9ca4827ee74ba99,01016,1,20000,Vacant,2006-01-04,2021-08-29,,2020-07-24,2021-04-30
272812e30217402b9be2689ea43618c2,8f486bc8858a4648b9ca4827ee74ba99,01017,1,20000,Vacant,2010-08-20,2022-06-22,,2015-08-29,2016-09-01
edabe282ad1942a19ae6be8ea0bfcf3f,8f486bc8858a4648b9ca4827ee74ba99,01018,1,20000,Vacant,2024-05-22,2020-09-12,,2015-08-06,2023-03-10
67f955b266be46338d26f058e3d27be9,8f486bc8858a4648b9ca4827ee74ba99,01019,1,20000,Vacant,2021-06-24,2024-05-20,,2023-06-08,2023-12-24
f2a59e8bc26348dfaf65e7b2fbcde094,8f486bc8858a4648b9ca4827ee74ba99,01020,1,20000,Occupied,2022-03-06,,2022-03-09,2020-12-08,2025-03-24
2410447e050049b799ead23325690a5a,46e535dcbe0e4f4987c3331c6100b45b,01001,1,2500,Occupied,1983-05-03,,2024-02-27,2022-10-21,2023-09-30
f04e3afcf6bd4d1fb04c374ba0daf0b0,46e535dcbe0e4f4987c3331c6100b45b,01002,1,2500,Occupied,1980-09-10,,2022-06-26,2018-10-23,2024-02-13
a33459e449fa46629247faf6d4ee3bf4,46e535dcbe0e4f4987c3331c6100b45b,01003,1,2500,Occupied,2007-06-19,,2022-01-02,2018-07-20,2019-04-30
fb8feb8c185a40c489b48ace1b394e51,46e535dcbe0e4f4987c3331c6100b45b,01004,1,2500,Occupied,1984-11-10,,2024-07-18,2017-07-14,2024-07-26
d10ec45d74a14fea943b97d432ba3c9a,46e535dcbe0e4f4987c3331c6100b45b,01005,1,2500,Occupied,1995-03-12,,2025-04-12,2020-06-01,2023-06-18
4f7fd7f26da0463a890ff7f4a937dd2d,46e535dcbe0e4f4987c3331c6100b45b,01006,1,2500,Occupied,2015-11-02,,2021-01-07,2015-09-19,2016-09-11
221d71715004472d9cff999de51cdcfb,8ff9cf5d8f654be4887965fa989ef1a4,01001,1,2500,Occupied,1996-04-20,,2020-12-04,2016-11-11,2021-11-24
12a4da56d0234fe58ed56978b8fcfdc5,8ff9cf5d8f654be4887965fa989ef1a4,01002,1,2500,Occupied,2015-03-13,,2023-02-07,2023-12-26,2024-11-01
cb648ad3b2b747108002bdb1f7bc90cc,8ff9cf5d8f654be4887965fa989ef1a4,01003,1,2500,Occupied,1991-01-24,,2023-10-05,2020-07-12,2023-03-03
09a783dbe24f4ce5b352950d5c13899c,8ff9cf5d8f654be4887965fa989ef1a4,01004,1,2500,Occupied,2016-03-30,,2025-03-23,2016-04-21,2023-12-15
d4e6de302a944beb9f6f719e0d0e6dec,8ff9cf5d8f654be4887965fa989ef1a4,01005,1,2500,Occupied,1985-08-23,,2021-04-24,2018-07-24,2019-09-06
04a8587ee6694a7e92a8aa6a0ddd5cd4,8ff9cf5d8f654be4887965fa989ef1a4,01006,1,2500,Occupied,2024-01-15,,2023-11-26,2024-04-20,2024-09-12
ecfa1e905fdf4ad0b9cae365b00fd398,8ff9cf5d8f654be4887965fa989ef1a4,01007,1,2500,Occupied,1982-02-24,,2023-09-20,2020-11-25,2021-10-14
076434ff206c4ef5831602e0a2a7522a,8ff9cf5d8f654be4887965fa989ef1a4,01008,1,2500,Occupied,2001-04-15,,2025-03-28,2018-02-24,2022-02-05
afb85e5d1d78496693395d8b6afee1e9,e3ce7e063f834f949b6b996e03d33e3a,01001,1,2000,Occupied,1958-11-16,,2022-11-12,2020-08-03,2024-09-09
f4a6f9bdfa0a431a928c2b0021eadd86,e3ce7e063f834f949b6b996e03d33e3a,01002,1,2000,Occupied,1988-03-03,,2023-09-22,2019-01-19,2019-07-22
deea6f77ba634130b3c1097c7326aa5f,e3ce7e063f834f949b6b996e03d33e3a,01003,1,2000,Occupied,1993-10-27,,2022-04-30,2016-06-30,2021-06-21
4bdf70faa85b4e7288ac4099071bdba0,e3ce7e063f834f949b6b996e03d33e3a,01004,1,2000,Occupied,1970-11-13,,2021-07-16,2018-07-24,2022-05-04
77e9b5abf644450dbc01deacb57442a2,d7afc3d42ccf47e08b6f18a05b065e89,03001,3,4062,Occupied,2008-10-24,,2021-06-25,2021-08-13,2021-11-18
987e43a3dc174c2bbc24fcdb4de4c561,d7afc3d42ccf47e08b6f18a05b065e89,01002,1,4062,Occupied,2019-06-25,,2023-02-20,2022-02-16,2024-01-24
8f270129ed1e4eee951fd47223febb7e,d7afc3d42ccf47e08b6f18a05b065e89,01003,1,4062,Occupied,2021-08-13,,2023-10-22,2015-11-13,2017-09-11
63818b0309164d95a79d7c401aa1b242,d7afc3d42ccf47e08b6f18a05b065e89,04004,4,4062,Occupied,2013-03-16,,2024-10-19,2015-09-26,2017-02-10
4cbf7871a7ed499da8f6564a07258645,d7afc3d42ccf47e08b6f18a05b065e89,04005,4,4062,Occupied,2000-06-22,,2021-06-21,2021-01-24,2023-11-25
d3754c7543e94b03924d12edd77304b6,d7afc3d42ccf47e08b6f18a05b065e89,02006,2,4062,Vacant,2016-05-15,2024-12-24,,2015-12-18,2018-07-01
252b621492b844dcbd4a837a1f8e77fd,d7afc3d42ccf47e08b6f18a05b065e89,02007,2,4062,Occupied,1999-07-03,,2023-10-25,2021-08-15,2021-10-21
6691bcc41b394cecaf712ba3487b684f,d7afc3d42ccf47e08b6f18a05b065e89,04008,4,4062,Occupied,2013-11-23,,2023-06-22,2016-11-15,2023-05-29
1f5f7b0d1f5a4ae6b3cbfc6b336cd534,d7afc3d42ccf47e08b6f18a05b065e89,02009,2,4062,Vacant,2012-02-14,2022-04-04,,2019-04-25,2023-02-21
fd8a5f5aa3764fa7aa50dfcfa23f2feb,d7afc3d42ccf47e08b6f18a05b065e89,03010,3,4062,Occupied,2004-09-16,,2021-09-05,2020-12-10,2024-03-27
8165b2565a204da7b61f9ddee01eeabf,d7afc3d42ccf47e08b6f18a05b065e89,01011,1,4062,Occupied,2017-12-12,,2025-03-24,2018-01-19,2024-10-06
049d86b2677c4122a8f0e23f261f8e24,d7afc3d42ccf47e08b6f18a05b065e89,04012,4,4062,Vacant,2003-06-27,2024-04-18,,2016-07-12,2018-12-24
05e4b54439c046a3a39b17d8610ac209,d7afc3d42ccf47e08b6f18a05b065e89,01013,1,4062,Occupied,2003-11-08,,2022-08-19,2018-08-27,2021-06-24
9b6b7f5dfb744061bbb71415a5f822fa,d7afc3d42ccf47e08b6f18a05b065e89,04014,4,4062,Occupied,2023-01-03,,2021-12-06,2020-06-18,2024-10-26
d33ec6133eab4f7897397a999588c8df,d7afc3d42ccf47e08b6f18a05b065e89,01015,1,4062,Occupied,2016-03-08,,2020-08-28,2017-09-17,2020-04-06
7dd58f3cb6cf41d3b9633a42071675f0,d7afc3d42ccf47e08b6f18a05b065e89,04016,4,4062,Occupied,2019-04-09,,2021-08-12,2018-10-13,2020-10-01
85f50df495954bcf89bd411f0aa05f87,f1785adda02b418ab11c2e8be0bddd56,01001,1,1500,Occupied,2021-09-25,,2023-03-12,2016-08-24,2022-05-31
e9850825fae34c1fb302bd9dba5ecbb3,f1785adda02b418ab11c2e8be0bddd56,01002,1,1500,Occupied,1942-03-19,,2025-06-09,2023-02-20,2023-04-28
f5de9c19a0bc4f68934966effe9edcf8,f1785adda02b418ab11c2e8be0bddd56,01003,1,1500,Occupied,1926-07-29,,2022-02-28,2023-11-28,2024-05-07
ab90e48528334e61b0a5dfb666274782,f1785adda02b418ab11c2e8be0bddd56,01004,1,1500,Occupied,2013-06-10,,2022-03-15,2022-09-09,2023-08-15
a4f297480bec4d088b4a46031fb8e391,2395b8d0efeb4dffb04d34dbbe0245ae,03001,3,3333,Occupied,1997-04-13,,2022-08-17,2016-03-06,2022-04-21
ebab05474fd143049722b5366374d4a2,2395b8d0efeb4dffb04d34dbbe0245ae,02002,2,3333,Occupied,2005-10-28,,2025-07-08,2019-12-11,2025-03-05
46af6d0c9c8f4736abec0c15c3934841,2395b8d0efeb4dffb04d34dbbe0245ae,03003,3,3333,Occupied,1986-02-03,,2022-04-16,2021-11-19,2023-01-30
b0c8372b18734d1d8b45200f96fd5a65,2395b8d0efeb4dffb04d34dbbe0245ae,01004,1,3333,Occupied,1988-05-03,,2022-08-05,2018-01-23,2022-05-02
78544b041c9a463686b11e13cf50760a,2395b8d0efeb4dffb04d34dbbe0245ae,02005,2,3333,Vacant,2003-02-07,2022-05-22,,2021-07-21,2021-11-13
f1562f4bed5f4174b648b6377a94cd0d,2395b8d0efeb4dffb04d34dbbe0245ae,02006,2,3333,Occupied,2020-03-16,,2024-06-06,2023-06-22,2024-10-09
c816d2f638694072ad32d71f12adcbbb,2395b8d0efeb4dffb04d34dbbe0245ae,03007,3,3333,Occupied,2000-09-13,,2024-03-27,2018-11-02,2019-05-31
0901074581a14506a7db29350df98099,2395b8d0efeb4dffb04d34dbbe0245ae,02008,2,3333,Occupied,2004-08-17,,2023-01-23,2022-05-03,2024-04-12
6bb928187a5a4ac9ae8129859a59c856,2395b8d0efeb4dffb04d34dbbe0245ae,01009,1,3333,Occupied,2007-06-20,,2021-09-23,2021-06-28,2022-07-01
3af7158e8e204cc6906749e9a4fa4129,2395b8d0efeb4dffb04d34dbbe0245ae,02010,2,3333,Vacant,2003-01-06,2022-02-18,,2020-05-23,2021-01-07
85fd52dffe774568ae9a4aac97b9400e,2395b8d0efeb4dffb04d34dbbe0245ae,01011,1,3333,Occupied,1993-04-12,,2021-11-15,2019-05-09,2022-12-11
072e312a7035464ba0c96c2552184485,2395b8d0efeb4dffb04d34dbbe0245ae,01012,1,3333,Occupied,2005-11-04,,2025-03-30,2023-09-30,2024-08-14
8f9e4b9ed79a4f6682e9227eba252607,47a0f02e52994751a3ca3ab530a1290f,01001,1,1666,Occupied,1958-01-18,,2024-02-17,2021-08-08,2023-12-27
6c731186feae4e81a23953004e940013,47a0f02e52994751a3ca3ab530a1290f,01002,1,1666,Vacant,2006-12-19,2021-08-14,,2021-10-14,2024-09-11
bff3ab1093c14df8acd5d1986d5c3b3c,47a0f02e52994751a3ca3ab530a1290f,01003,1,1666,Occupied,1964-02-13,,2024-01-07,2017-08-26,2021-11-14
5c0404ce9be741e0bed59df2e9e2bdc2,edd147456cc34963b22f00e217c031e1,01001,1,2400,Occupied,1980-09-27,,2022-12-29,2024-03-12,2025-03-20
ccac3533c3fc4a25b7032362d5bbe656,edd147456cc34963b22f00e217c031e1,01002,1,2400,Occupied,2000-10-12,,2024-12-01,2020-08-29,2024-03-07
751927e7422c4da6bf8dc20debb26b3d,edd147456cc34963b22f00e217c031e1,01003,1,2400,Occupied,2014-11-18,,2025-07-05,2023-10-13,2025-04-01
9ca54c01811341148de0f365f58e73ce,edd147456cc34963b22f00e217c031e1,01004,1,2400,Vacant,2002-07-02,2025-03-22,,2023-09-22,2025-04-22
953c853deefe4ad7aaefddf52258e143,edd147456cc34963b22f00e217c031e1,01005,1,2400,Occupied,2000-10-25,,2025-06-02,2021-08-16,2022-08-06
8f19774f06254e9e8ab0a23492ed41eb,a83b7e8b0fc84a089f9ee52f61a0e51a,01001,1,2250,Vacant,1973-05-22,2025-02-12,,2022-04-16,2023-10-16
3e03571fe28d44aeb736ba59d5a836ba,a83b7e8b0fc84a089f9ee52f61a0e51a,01002,1,2250,Occupied,1987-01-22,,2021-04-09,2021-11-22,2023-10-07
15bd24c3e28d4fd5ba5fa77286fe6839,a83b7e8b0fc84a089f9ee52f61a0e51a,01003,1,2250,Occupied,2021-10-27,,2025-03-03,2018-09-04,2021-10-31
78daf1b8005a41b59cfc4bd970608879,a83b7e8b0fc84a089f9ee52f61a0e51a,01004,1,2250,Occupied,2020-06-25,,2023-03-24,2018-03-01,2018-08-27
5c1aadf54bb84e7da933a528303cecc7,f8453f7be3734c6e83207fccd77edd75,01001,1,2500,Vacant,2012-06-08,2022-02-22,,2021-10-02,2023-04-13
8e4e95b7f169428790d5d3b14c6cc850,f8453f7be3734c6e83207fccd77edd75,01002,1,2500,Occupied,2002-10-08,,2025-07-09,2017-05-12,2019-05-14
695e54f2667a47e9b196498bb7d17cc5,f8453f7be3734c6e83207fccd77edd75,01003,1,2500,Occupied,2010-10-20,,2021-02-16,2015-12-23,2017-12-25
e96f499b68b5425390123ff65bbe5d0b,f8453f7be3734c6e83207fccd77edd75,01004,1,2500,Occupied,1993-02-21,,2022-08-17,2020-07-25,2023-10-27
2961523eac684372b4446fb5865afcc4,f8453f7be3734c6e83207fccd77edd75,01005,1,2500,Occupied,1997-01-23,,2021-04-08,2018-10-13,2020-03-01
91830d455fe54787b54deff6efc9f25d,f8453f7be3734c6e83207fccd77edd75,01006,1,2500,Occupied,2005-09-08,,2021-08-10,2019-06-25,2019-07-05
4de22aebd3794b6d9e2087604ec01d51,f8453f7be3734c6e83207fccd77edd75,01007,1,2500,Occupied,1995-03-31,,2023-02-05,2016-10-09,2019-03-12
2826f90c7ad541d4a84f79d3cdd13d01,f8453f7be3734c6e83207fccd77edd75,01008,1,2500,Occupied,2016-02-29,,2023-06-18,2016-01-23,2016-10-14
50d496fc21304ff1bf34d56cde40b201,f8453f7be3734c6e83207fccd77edd75,01009,1,2500,Vacant,2001-07-02,2022-07-17,,2022-06-23,2023-06-07
48ff4a89046140a0a02f7919f3d52a76,f8453f7be3734c6e83207fccd77edd75,01010,1,2500,Occupied,1997-12-18,,2021-01-26,2020-04-29,2022-04-17
8e0c3dc6fa9e45bcab913d3b65c77225,e77519ac0c9240ac81c888a23bd9a472,01001,1,3000,Occupied,1999-08-06,,2023-11-02,2022-02-14,2023-10-16
79c4ba58eac74c6799a0da61bb5977af,e77519ac0c9240ac81c888a23bd9a472,01002,1,3000,Occupied,1961-04-18,,2021-04-17,2021-06-19,2022-02-13
51140e53305b43df8e28830fbfda54bd,e77519ac0c9240ac81c888a23bd9a472,01003,1,3000,Occupied,1971-04-07,,2025-06-20,2019-07-08,2024-09-11
d4e6ac76424f4bb19ae1a935e25a4d0b,e77519ac0c9240ac81c888a23bd9a472,01004,1,3000,Occupied,1965-04-14,,2024-07-22,2024-05-23,2025-03-27
3faa543b45354f949022141c8a52a729,e77519ac0c9240ac81c888a23bd9a472,01005,1,3000,Occupied,1978-09-02,,2024-06-15,2023-06-22,2023-10-20
c6658c56d44245a48bc22978b62aff38,e77519ac0c9240ac81c888a23bd9a472,01006,1,3000,Occupied,1996-10-29,,2025-01-28,2016-01-02,2019-12-07
b2598630febd4ec292b4eabd5801b523,c3708af414d04c93a283263f18524281,01001,1,2400,Occupied,1945-04-18,,2025-04-04,2020-10-04,2024-08-11
6e3d9289b4d54400806fbfd895e7c35c,c3708af414d04c93a283263f18524281,01002,1,2400,Vacant,1956-11-27,2020-10-10,,2018-07-26,2024-02-26
21416bb0897247ada81a2393a67428ff,c3708af414d04c93a283263f18524281,01003,1,2400,Occupied,1981-07-16,,2020-11-02,2018-11-28,2020-04-28
6a32b62e3b53421ab51a9c53331d7e1d,c3708af414d04c93a283263f18524281,01004,1,2400,Vacant,1925-08-28,2020-09-08,,2023-07-16,2025-07-24
a61f6c4d010943b39b28022b49149e00,c3708af414d04c93a283263f18524281,01005,1,2400,Vacant,1957-08-30,2023-07-28,,2021-08-07,2022-12-16
aad7bcffef4644c39b649467c5209b35,5924eaa726a84810bf924defa86d1b07,01001,1,2500,Occupied,2001-05-21,,2023-07-27,2018-12-05,2021-02-18
d9e143d6583446c3a42084fefe558a6e,5924eaa726a84810bf924defa86d1b07,01002,1,2500,Occupied,2017-08-18,,2023-07-14,2024-05-19,2024-09-16
e1c09effc9e247018c8db65e82832e7f,5924eaa726a84810bf924defa86d1b07,01003,1,2500,Occupied,2024-11-07,,2021-05-28,2023-07-14,2023-07-25
c59e70da37f34bee83e2aa3f567e1ad1,5924eaa726a84810bf924defa86d1b07,01004,1,2500,Occupied,1986-10-25,,2022-11-29,2016-02-04,2017-11-03
d2487962a9894933b6c69f05417c3347,5924eaa726a84810bf924defa86d1b07,01005,1,2500,Occupied,2001-09-01,,2024-12-14,2019-12-28,2023-10-27
7af747179f004b6d9c99586f1ca2ccee,5924eaa726a84810bf924defa86d1b07,01006,1,2500,Occupied,1987-01-11,,2024-03-13,2020-01-07,2024-09-04
ff6fdb1f18d940c4838dbff32f4e7eba,5924eaa726a84810bf924defa86d1b07,01007,1,2500,Occupied,1993-07-19,,2023-05-22,2022-10-13,2024-02-28
287647c825954fd1abd11e5023db3a5e,5924eaa726a84810bf924defa86d1b07,01008,1,2500,Occupied,1994-06-13,,2024-10-25,2017-02-06,2020-10-22
ed22d858605c4a5da703734f7990b2e9,5924eaa726a84810bf924defa86d1b07,01009,1,2500,Occupied,2003-05-20,,2021-02-27,2021-06-24,2024-07-16
5b3498dd9c4a450aba67cff1c4b0adf6,5924eaa726a84810bf924defa86d1b07,01010,1,2500,Occupied,2005-08-19,,2024-06-30,2018-10-30,2020-01-21
e4b213769f4e4001b4d884873502cd34,b0ba570dd1ba43c1828e8febfb7e3c73,01001,1,3000,Vacant,2007-04-09,2024-10-31,,2021-11-24,2024-01-20
ba02bc3634124533bb16a297d04eda4a,b0ba570dd1ba43c1828e8febfb7e3c73,01002,1,3000,Occupied,1982-01-30,,2021-05-06,2020-04-22,2022-06-03
7d493aac1bee4cc984bf48371b52c7c4,b0ba570dd1ba43c1828e8febfb7e3c73,01003,1,3000,Vacant,2007-07-09,2021-11-17,,2017-09-25,2021-04-24
b72bec789ecd4ec29c6a9339b481ea91,b0ba570dd1ba43c1828e8febfb7e3c73,01004,1,3000,Vacant,2000-12-06,2023-04-10,,2019-02-12,2021-08-19
a113155893a646fead44e95034cbe4d1,b0ba570dd1ba43c1828e8febfb7e3c73,01005,1,3000,Occupied,2012-08-23,,2024-02-15,2023-10-12,2024-12-21
a2dd27943877497e887b16a6c9db613f,b0ba570dd1ba43c1828e8febfb7e3c73,01006,1,3000,Vacant,1980-02-14,2021-03-27,,2017-08-02,2023-01-29
456b68f7f5d74c87ae8781427b1052d0,0555e6ee4a5c47378c7899f0434c49c2,01001,1,2750,Occupied,1985-07-16,,2023-03-31,2016-11-10,2020-06-27
4e4a715b4d9b4bddac5b58d90189182d,0555e6ee4a5c47378c7899f0434c49c2,01002,1,2750,Occupied,1995-11-20,,2024-01-09,2022-06-04,2024-08-08
e809697b3ba546619f774651d1a911ee,0555e6ee4a5c47378c7899f0434c49c2,01003,1,2750,Occupied,1983-06-03,,2022-10-18,2021-07-14,2022-12-09
3541f0cc803347898111d50d441a1ebc,0555e6ee4a5c47378c7899f0434c49c2,01004,1,2750,Vacant,1998-09-19,2022-01-07,,2016-05-02,2021-02-18
988c9f3bb7be4485a7eac29c07f8021a,0555e6ee4a5c47378c7899f0434c49c2,01005,1,2750,Vacant,1984-01-09,2021-11-17,,2023-07-02,2025-02-11
d60784911df24f7eb0940558c899ec22,0555e6ee4a5c47378c7899f0434c49c2,01006,1,2750,Occupied,1978-07-05,,2021-01-31,2023-01-23,2024-10-31
1ca18e7e87b64eec9d660a98982b29ca,0555e6ee4a5c47378c7899f0434c49c2,01007,1,2750,Occupied,2018-10-27,,2022-09-16,2022-04-10,2023-08-07
97cc283e93bc42ea942b982a0c116eab,0555e6ee4a5c47378c7899f0434c49c2,01008,1,2750,Occupied,2013-01-12,,2023-12-07,2016-08-02,2021-10-08
1abac71132154b018a3a578c2e7da9fd,ec8d76169b9f47968c394937e8575aac,01001,1,2666,Occupied,1970-04-24,,2021-10-14,2021-10-01,2025-06-13
fd2742bedcd14c21bd7f509765ad9a41,ec8d76169b9f47968c394937e8575aac,01002,1,2666,Occupied,1984-09-29,,2024-08-03,2023-02-18,2024-07-12
9ad7590837d94e95a8da9a57c2df23c2,ec8d76169b9f47968c394937e8575aac,01003,1,2666,Occupied,2003-10-26,,2022-05-07,2022-04-07,2023-07-31
648b6cb080854811945ed2a2b39cbba8,ec8d76169b9f47968c394937e8575aac,01004,1,2666,Occupied,1957-05-23,,2025-01-28,2017-09-28,2018-08-31
997c046ab3a5482a95ea7884d83b26f9,ec8d76169b9f47968c394937e8575aac,01005,1,2666,Occupied,1982-08-26,,2024-06-27,2020-04-03,2023-04-21
1ab560eee69d4cadbb1d84df23eee7aa,ec8d76169b9f47968c394937e8575aac,01006,1,2666,Vacant,1996-02-15,2024-08-12,,2019-05-02,2021-11-17
5fe0ab8c463b4b49aa84fb8a856aa58a,121658313446400d961ab5f4e8adbf04,01001,1,2200,Occupied,2017-01-09,,2025-04-26,2018-10-11,2020-12-27
11a276c76d5243ef9dedf6f08d2eaaec,121658313446400d961ab5f4e8adbf04,01002,1,2200,Vacant,2012-08-17,2022-08-29,,2022-11-16,2024-06-02
bd4db1a7c6d7415789aed66b2cd3546c,121658313446400d961ab5f4e8adbf04,01003,1,2200,Occupied,2003-11-18,,2024-10-08,2021-04-09,2022-06-17
3bd0b255fcbc4ac78c9f10efc655530c,121658313446400d961ab5f4e8adbf04,01004,1,2200,Occupied,1972-01-12,,2023-11-27,2016-01-13,2019-07-28
224f1f88e4c74473a12cbb709a8f8ab4,121658313446400d961ab5f4e8adbf04,01005,1,2200,Occupied,1990-06-04,,2022-12-17,2016-09-13,2020-04-17
126d00fe3a0f402fbbaa329cb87e3441,becf4cd792664380833150e058c01fa4,01001,1,3000,Vacant,2021-05-11,2023-01-28,,2018-05-25,2022-09-26
a5c95a5fef954b3681ae692ca78393c0,becf4cd792664380833150e058c01fa4,01002,1,3000,Occupied,1985-08-04,,2022-08-26,2018-07-23,2019-10-11
97281df75c2741b398aa9144df8ef4a8,becf4cd792664380833150e058c01fa4,01003,1,3000,Occupied,2025-06-23,,2022-01-21,2020-05-22,2022-06-05
aa9485d68f2b42258a6d27bf8fce7283,becf4cd792664380833150e058c01fa4,01004,1,3000,Occupied,2006-06-24,,2022-03-23,2020-05-28,2021-04-12
58c0bbbb4acb44659736892497fa20b8,becf4cd792664380833150e058c01fa4,01005,1,3000,Occupied,2025-02-14,,2023-06-14,2020-12-05,2021-03-22
c6ef3a2c43ee49ba96338168d2af3f23,becf4cd792664380833150e058c01fa4,01006,1,3000,Occupied,2006-02-11,,2021-09-07,2020-08-26,2024-01-06
62154ad7f589465a8e57e510ddc3aade,becf4cd792664380833150e058c01fa4,01007,1,3000,Occupied,1994-10-13,,2020-11-10,2020-07-06,2020-11-21
6d4dbbfec14b4c47beaa6f6a2c27cd4d,31d40cce933e4e29ba710bd36504efd5,01001,1,3000,Occupied,2023-01-29,,2021-12-27,2015-12-14,2023-05-20
02ecde8982d1463ba7e199a7db9194aa,31d40cce933e4e29ba710bd36504efd5,01002,1,3000,Occupied,1996-09-20,,2020-07-26,2018-11-06,2020-06-18
887fbb3aefd64a3f95489b9ada535bf9,31d40cce933e4e29ba710bd36504efd5,01003,1,3000,Occupied,2003-06-14,,2023-10-06,2019-06-16,2022-07-13
6a938a69ad484fb7ba09e6fe8556d6a8,31d40cce933e4e29ba710bd36504efd5,01004,1,3000,Occupied,2014-06-10,,2020-10-04,2019-03-24,2023-04-26
3ac90219cdad4f8db7f24dc112bd979e,31d40cce933e4e29ba710bd36504efd5,01005,1,3000,Occupied,2000-01-16,,2024-06-04,2020-06-03,2024-06-03
5d0dbf538e084393a2531ba7c024983d,31d40cce933e4e29ba710bd36504efd5,01006,1,3000,Occupied,1992-06-06,,2025-05-12,2018-02-09,2024-09-03
746bf86ca905415887e35526a92f6428,31d40cce933e4e29ba710bd36504efd5,01007,1,3000,Occupied,2016-08-16,,2023-03-20,2018-08-06,2024-03-31
3ae5206158944bffa307c9c5fb728cd5,31d40cce933e4e29ba710bd36504efd5,01008,1,3000,Occupied,2023-05-01,,2021-03-10,2016-09-08,2018-07-10
64661e55c32848b9a5d0c44a4d9c324d,770ad6e9012d4010b2a18344f718c7e0,01001,1,2600,Vacant,1993-03-06,2024-11-14,,2022-09-30,2025-05-04
0c5f54aa0bae47b6a100ca2ed45ad88d,770ad6e9012d4010b2a18344f718c7e0,01002,1,2600,Vacant,2010-05-18,2021-03-30,,2021-02-27,2023-02-25
1aa672a6c4d54fabbf026560ce9decf9,770ad6e9012d4010b2a18344f718c7e0,01003,1,2600,Occupied,2020-12-19,,2024-05-08,2016-04-30,2023-07-26
